time,step,hour,shift_id,normal_queue,priority_queue,wip_total,completed_jobs,defect_rate,defects,energy_consumption,operator_load,operator_skill,operator_fatigue,machine_A_status,machine_B_status,machine_C_status,machine_A_speed,machine_B_speed,machine_C_speed,maintenance_A,maintenance_B,maintenance_C,demand_spike_flag,queue_length,lead_time,machine_status
919.0,919,9,1,69.0,0.0,69.0,2,0.12997700145960828,1,3.9511521506392584,0.6665746725050997,0.4081256855584743,0.37049952404198633,1,0,0,2.9389401882990733,0.0,0.0,0,0,0,0,69.0,34.5,0.3333333333333333
920.0,920,9,1,66.0,0.0,66.0,3,0.12990392921721933,0,3.9129829311065736,0.6662823835355439,0.41758713040625284,0.37449952404198633,1,0,0,2.891228663883217,0.0,0.0,0,0,0,0,66.0,22.0,0.3333333333333333
921.0,921,9,1,64.0,0.0,64.0,3,0.12979839240430951,0,4.052892241355401,0.6658602362839047,0.4276978666644494,0.37849952404198633,1,0,0,3.0661153016942513,0.0,0.0,0,0,0,0,64.0,21.333333333333332,0.3333333333333333
922.0,922,9,1,61.0,0.0,61.0,5,0.11299305517041566,0,6.379884166858558,0.665305554014996,0.43847127800899277,0.38249952404198634,1,0,1,3.3289663026151555,0.0,1.7708889059580413,0,0,0,0,61.0,12.2,0.6666666666666666
923.0,923,9,1,64.0,0.0,64.0,4,0.11282084347735485,0,5.691451782237578,0.6646167072427528,0.44991551187020895,0.38649952404198634,1,0,1,2.788407710339418,0.0,1.4509070174575542,0,0,0,1,64.0,16.0,0.6666666666666666
924.0,924,10,1,60.0,0.0,60.0,4,0.11261498649333093,1,6.058870495435618,0.6637932793066571,0.4620326515506876,0.39049952404198635,1,0,1,2.8545825056392773,0.0,1.8440056136552445,0,0,0,0,60.0,15.0,0.6666666666666666
925.0,925,10,1,65.0,0.0,65.0,3,0.1290423894333611,0,3.8877183343541333,0.662836224400111,0.4748179260834176,0.39449952404198635,1,0,0,2.859647917942667,0.0,0.0,0,0,0,0,65.0,21.666666666666668,0.3333333333333333
926.0,926,10,1,65.0,0.0,65.0,2,0.12877033598958215,1,4.087665770429619,0.6617480106249952,0.48825899495899655,0.39849952404198635,1,0,0,3.109582213037024,0.0,0.0,0,0,0,0,65.0,32.5,0.3333333333333333
927.0,927,10,1,62.0,0.0,62.0,3,0.12846651832940714,0,3.911292512516003,0.6605327399842952,0.5023353481624971,0.40249952404198636,1,0,0,2.889115640645004,0.0,0.0,0,0,0,0,62.0,20.666666666666668,0.3333333333333333
928.0,928,10,1,70.0,0.0,70.0,3,0.12813239257699843,0,3.7616983238275963,0.6591962369746603,0.5170178632106712,0.40649952404198636,1,0,0,2.702122904784496,0.0,0.0,0,0,0,0,70.0,23.333333333333332,0.3333333333333333
929.0,929,10,1,81.0,0.0,81.0,2,0.12776985776341782,1,3.8241820806643108,0.6577460977203379,0.5322685594822837,0.41049952404198636,1,0,0,2.7802276008303886,0.0,0.0,0,0,0,0,81.0,40.5,0.3333333333333333
930.0,930,11,1,81.0,0.0,81.0,2,0.1273812564554348,1,4.156393629051631,0.6561916924884059,0.5480405856419431,0.41449952404198637,1,0,0,3.1954920363145383,0.0,0.0,0,0,0,0,81.0,40.5,0.3333333333333333
931.0,931,11,1,81.0,0.0,81.0,3,0.12696936232959688,0,3.9490450140601188,0.6545441159850542,0.5642784681587018,0.41849952404198637,1,0,0,2.936306267575149,0.0,0.0,0,0,0,0,81.0,27.0,0.3333333333333333
932.0,932,11,1,80.0,0.0,80.0,2,0.1265373538414678,1,4.087115557285531,0.6528160820325379,0.5809186379212836,0.4224995240419864,1,0,0,3.108894446606914,0.0,0.0,0,0,0,0,80.0,40.0,0.3333333333333333
933.0,933,11,1,80.0,0.0,80.0,3,0.12608877382594003,0,4.116285400185714,0.6510217619704268,0.5978902382318387,0.4264995240419864,1,0,0,3.145356750232143,0.0,0.0,0,0,0,0,80.0,26.666666666666668,0.3333333333333333
934.0,934,11,1,82.0,0.0,82.0,3,0.1256274756434687,0,4.015473401001547,0.6491765692405415,0.6151162018812655,0.4304995240419864,1,0,0,3.019341751251934,0.0,0.0,0,0,0,0,82.0,27.333333333333332,0.3333333333333333
935.0,935,11,1,86.0,0.0,86.0,3,0.12515755729929487,0,4.245762314610068,0.6472968958638461,0.632514568764742,0.4344995240419864,1,0,0,3.3072028932625845,0.0,0.0,0,0,0,0,86.0,28.666666666666668,0.3333333333333333
936.0,936,12,1,85.0,0.0,85.0,3,0.12468328573753198,0,3.9780032701361403,0.6453998096167946,0.6499999999999999,0.4384995240419864,1,0,0,2.972504087670176,0.0,0.0,0,0,0,0,85.0,28.333333333333332,0.3333333333333333
937.0,937,12,1,92.0,0.0,92.0,2,0.12420901417576909,1,4.202527749800407,0.643502723369743,0.667485431235258,0.4424995240419864,1,0,0,3.253159687250509,0.0,0.0,0,0,0,0,92.0,46.0,0.3333333333333333
938.0,938,12,1,91.0,0.0,91.0,2,0.12373909583159524,1,3.9621781609994704,0.6416230499930476,0.6848837981187346,0.4464995240419864,1,0,0,2.952722701249338,0.0,0.0,0,0,0,0,91.0,45.5,0.3333333333333333
939.0,939,12,1,93.0,0.0,93.0,2,0.12327779764912393,1,4.077441799109792,0.6397778572631624,0.7021097617681613,0.4504995240419864,1,0,0,3.0968022488872404,0.0,0.0,0,0,0,0,93.0,46.5,0.3333333333333333
940.0,940,12,1,94.0,0.0,94.0,3,0.12282921763359615,0,4.191051967481206,0.6379835372010513,0.7190813620787164,0.4544995240419864,1,0,0,3.238814959351508,0.0,0.0,0,0,0,0,94.0,31.333333333333332,0.3333333333333333
941.0,941,12,1,97.0,0.0,97.0,3,0.12239720914546708,0,4.307854053658224,0.636255503248535,0.7357215318412982,0.4584995240419864,1,0,0,3.3848175670727803,0.0,0.0,0,0,0,0,97.0,32.333333333333336,0.3333333333333333
942.0,942,13,1,98.0,0.0,98.0,3,0.12198531501962914,0,3.997317739969231,0.6346079267451833,0.7519594143580568,0.4624995240419864,1,0,0,2.9966471749615393,0.0,0.0,0,0,0,0,98.0,32.666666666666664,0.3333333333333333
943.0,943,13,1,103.0,0.0,103.0,3,0.12159671371164617,0,4.292286165156641,0.6330535215132513,0.7677314405177162,0.4664995240419864,1,0,0,3.3653577064458013,0.0,0.0,0,0,0,0,103.0,34.333333333333336,0.3333333333333333
944.0,944,13,1,101.0,0.0,101.0,3,0.12123417889806555,0,4.210972698256852,0.6316033822589289,0.7829821367893287,0.4704995240419864,1,0,0,3.2637158728210656,0.0,0.0,0,0,0,0,101.0,33.666666666666664,0.3333333333333333
945.0,945,13,1,101.0,0.0,101.0,3,0.12090005314565684,0,4.151510945795386,0.630266879249294,0.7976646518375027,0.4744995240419864,1,0,0,3.1893886822442328,0.0,0.0,0,0,0,0,101.0,33.666666666666664,0.3333333333333333
946.0,946,13,1,103.0,0.0,103.0,3,0.12059623548548182,0,4.05504860486807,0.6290516086085939,0.8117410050410034,0.4784995240419864,1,0,0,3.0688107560850875,0.0,0.0,0,0,0,0,103.0,34.333333333333336,0.3333333333333333
947.0,947,13,1,106.0,0.0,106.0,2,0.12032418204170287,1,4.306823736466324,0.6279633948334782,0.8251820739165823,0.4824995240419864,1,0,0,3.383529670582905,0.0,0.0,0,0,0,0,106.0,53.0,0.3333333333333333
948.0,948,14,2,104.0,0.0,104.0,3,0.12008491831506636,0,3.6980629611741747,0.6270063399269321,0.8379673484493124,0.48649952404198643,1,0,0,2.6225787014677184,0.0,0.0,0,0,0,0,104.0,34.666666666666664,0.3333333333333333
949.0,949,14,2,105.0,0.0,105.0,3,0.11987906133104245,0,4.045224503496282,0.6261829119908364,0.8500844881297909,0.49049952404198643,1,0,0,3.0565306293703522,0.0,0.0,0,0,0,0,105.0,35.0,0.3333333333333333
950.0,950,14,2,106.0,0.0,106.0,3,0.11970684963798162,0,3.727584786452386,0.6254940652185931,0.8615287219910073,0.49449952404198644,1,0,0,2.659480983065483,0.0,0.0,0,0,0,0,106.0,35.333333333333336,0.3333333333333333
951.0,951,14,2,106.0,0.0,106.0,3,0.11956817907075447,0,4.002758560792892,0.6249393829496845,0.8723021333355505,0.49849952404198644,1,0,0,3.003448200991115,0.0,0.0,0,0,0,0,106.0,35.333333333333336,0.3333333333333333
952.0,952,14,2,105.0,0.0,105.0,3,0.11946264225784463,0,3.9018127824169304,0.6245172356980451,0.882412869593747,0.5024995240419864,1,0,0,2.877265978021163,0.0,0.0,0,0,0,0,105.0,35.0,0.3333333333333333
953.0,953,14,2,103.0,0.0,103.0,3,0.1193895700154557,0,3.8859449923066527,0.6242249467284895,0.8918743144415255,0.5064995240419864,1,0,0,2.857431240383316,0.0,0.0,0,0,0,1,103.0,34.333333333333336,0.3333333333333333
954.0,954,15,2,101.0,0.0,101.0,5,0.10268140634238238,0,6.076494777304165,0.6240589587028628,0.9007042545696586,0.5104995240419864,1,1,0,2.7826945254686413,1.937923946161566,0.0,0,0,0,0,101.0,20.2,0.6666666666666666
955.0,955,15,2,96.0,0.0,96.0,6,0.10267041567357024,0,6.449302983041507,0.6240149960276142,0.9089240679459014,0.5144995240419864,1,1,0,2.658757563842612,2.5278711649592713,0.0,0,0,0,0,96.0,16.0,0.6666666666666666
956.0,956,15,2,98.0,0.0,98.0,2,0.11935538800830611,1,3.9332009021873806,0.6240882186998911,0.9165579545845175,0.5184995240419864,1,0,0,2.916501127734226,0.0,0.0,0,0,0,0,98.0,49.0,0.3333333333333333
957.0,957,15,2,97.0,0.0,97.0,3,0.11940167447937843,0,3.971392494510142,0.6242733645841804,0.9236322251630709,0.5224995240419864,1,0,0,2.9642406181376777,0.0,0.0,0,0,0,1,97.0,32.333333333333336,0.3333333333333333
958.0,958,15,2,97.0,0.0,97.0,2,0.11947455285672097,1,3.864968829426655,0.6245648780935505,0.9301746576162202,0.5264995240419864,1,0,0,2.831211036783319,0.0,0.0,0,0,0,0,97.0,48.5,0.3333333333333333
959.0,959,15,2,99.0,0.0,99.0,3,0.11957258937305196,0,3.7810788299297005,0.6249570241588744,0.9362139272896006,0.5304995240419864,1,0,0,2.726348537412126,0.0,0.0,0,0,0,0,99.0,33.0,0.3333333333333333
960.0,960,16,2,98.0,0.0,98.0,2,0.12976415487568077,1,3.643086286665113,0.6657232861693897,0.35822088754574566,0.34341865919634695,1,0,0,2.553857858331391,0.0,0.0,0,0,0,0,98.0,49.0,0.3333333333333333
961.0,961,16,2,94.0,0.0,94.0,4,0.1132192289507814,0,5.415360397599732,0.6662102491364589,0.36378607271039926,0.34741865919634696,1,0,1,2.3246453628468737,0.0,1.5695551341527925,0,0,0,0,94.0,23.5,0.6666666666666666
962.0,962,16,2,93.0,0.0,93.0,3,0.11331726546711238,0,5.08312328878832,0.6666023952017829,0.36982534238377957,0.35141865919634696,1,0,1,2.3340195178871435,0.0,1.1448845930982565,0,0,0,0,93.0,31.0,0.6666666666666666
963.0,963,16,2,97.0,0.0,97.0,2,0.1300568105111216,0,3.246465783670236,0.6668939087111531,0.37636777483692907,0.35541865919634696,1,0,0,2.0580822295877956,0.0,0.0,0,0,0,0,97.0,48.5,0.3333333333333333
964.0,964,16,2,95.0,0.0,95.0,2,0.1301030969821939,0,3.3507225274687658,0.6670790545954424,0.38344204541548227,0.35941865919634697,1,0,0,2.1884031593359574,0.0,0.0,0,0,0,0,95.0,47.5,0.3333333333333333
965.0,965,16,2,96.0,0.0,96.0,2,0.13012140265026312,0,3.5880561561913575,0.6671522772677191,0.39107593205409846,0.36341865919634697,1,0,0,2.485070195239197,0.0,0.0,0,0,0,0,96.0,48.0,0.3333333333333333
966.0,966,17,2,100.0,0.0,100.0,2,0.13011041198145096,0,3.3746818240652683,0.6671083145924704,0.3992957454303414,0.367418659196347,1,0,0,2.2183522800815854,0.0,0.0,0,0,0,0,100.0,50.0,0.3333333333333333
967.0,967,17,2,104.0,0.0,104.0,3,0.1300689149750443,0,3.6277903994740237,0.6669423265668439,0.4081256855584743,0.371418659196347,1,0,0,2.53473799934253,0.0,0.0,0,0,0,0,104.0,34.666666666666664,0.3333333333333333
968.0,968,17,2,103.0,0.0,103.0,2,0.1299958427326554,0,3.567831759147654,0.6666500375972882,0.41758713040625284,0.375418659196347,1,0,0,2.459789698934568,0.0,0.0,0,0,0,0,103.0,51.5,0.3333333333333333
969.0,969,17,2,101.0,0.0,101.0,2,0.12989030591974554,0,3.5093162742894206,0.6662278903456489,0.4276978666644494,0.379418659196347,1,0,0,2.3866453428617764,0.0,0.0,0,0,0,0,101.0,50.5,0.3333333333333333
970.0,970,17,2,102.0,0.0,102.0,1,0.1297516353525184,1,3.4974228313472233,0.6656732080767402,0.43847127800899277,0.383418659196347,1,0,0,2.3717785391840294,0.0,0.0,0,0,0,0,102.0,102.0,0.3333333333333333
971.0,971,17,2,106.0,0.0,106.0,2,0.1295794236594576,0,3.5865500120863754,0.664984361304497,0.44991551187020895,0.387418659196347,1,0,0,2.483187515107969,0.0,0.0,0,0,0,0,106.0,53.0,0.3333333333333333
972.0,972,18,2,106.0,0.0,106.0,1,0.12937356667543365,1,3.5166680345833816,0.6641609333684013,0.4620326515506876,0.391418659196347,1,0,0,2.3958350432292277,0.0,0.0,0,0,0,0,106.0,106.0,0.3333333333333333
973.0,973,18,2,106.0,0.0,106.0,2,0.12913430294879719,0,3.483472252351781,0.6632038784618554,0.4748179260834176,0.395418659196347,1,0,0,2.354340315439727,0.0,0.0,0,0,0,0,106.0,53.0,0.3333333333333333
974.0,974,18,2,107.0,0.0,107.0,2,0.1288622495050182,0,3.4968259865780724,0.6621156646867394,0.48825899495899655,0.399418659196347,1,0,0,2.371032483222591,0.0,0.0,0,0,0,0,107.0,53.5,0.3333333333333333
975.0,975,18,2,107.0,0.0,107.0,2,0.12855843184484317,0,3.5804581220837517,0.6609003940460394,0.5023353481624971,0.403418659196347,1,0,0,2.47557265260469,0.0,0.0,0,0,0,0,107.0,53.5,0.3333333333333333
976.0,976,18,2,106.0,0.0,106.0,2,0.1282243060924345,0,3.5942472415803417,0.6595638910364046,0.5170178632106712,0.407418659196347,1,0,0,2.4928090519754273,0.0,0.0,0,0,0,0,106.0,53.0,0.3333333333333333
977.0,977,18,2,106.0,0.0,106.0,2,0.12786177127885384,0,3.528127272088475,0.6581137517820821,0.5322685594822837,0.411418659196347,1,0,0,2.410159090110594,0.0,0.0,0,0,0,0,106.0,53.0,0.3333333333333333
978.0,978,19,2,111.0,0.0,111.0,1,0.12747316997087088,1,3.544149037527367,0.6565593465501502,0.5480405856419431,0.415418659196347,1,0,0,2.430186296909209,0.0,0.0,0,0,0,0,111.0,111.0,0.3333333333333333
979.0,979,19,2,110.0,0.0,110.0,3,0.12706127584503296,0,3.764057466667633,0.6549117700467985,0.5642784681587018,0.419418659196347,1,0,0,2.7050718333345416,0.0,0.0,0,0,0,0,110.0,36.666666666666664,0.3333333333333333
980.0,980,19,2,109.0,0.0,109.0,2,0.12662926735690389,0,3.5230202190842723,0.6531837360942822,0.5809186379212836,0.423418659196347,1,0,0,2.4037752738553406,0.0,0.0,0,0,0,0,109.0,54.5,0.3333333333333333
981.0,981,19,2,121.0,2.0,123.0,0,0.0,0,0.8999999999999999,0.651389416032171,0.5978902382318387,0.42741865919634703,0,0,0,0.0,0.0,0.0,0,0,0,0,123.0,54.5,0.0
982.0,982,19,2,123.0,2.0,125.0,0,0.0,0,0.8999999999999999,0.6495442233022857,0.6151162018812655,0.43141865919634703,0,0,0,0.0,0.0,0.0,0,0,0,0,125.0,54.5,0.0
983.0,983,19,2,124.0,2.0,126.0,0,0.0,0,0.8999999999999999,0.6476645499255904,0.632514568764742,0.43541865919634704,0,0,0,0.0,0.0,0.0,0,0,0,0,126.0,54.5,0.0
984.0,984,20,2,124.0,2.0,126.0,0,0.0,0,0.8999999999999999,0.6457674636785388,0.6499999999999999,0.43941865919634704,0,0,0,0.0,0.0,0.0,0,0,0,0,126.0,54.5,0.0
985.0,985,20,2,125.0,2.0,127.0,0,0.0,0,0.8999999999999999,0.6438703774314872,0.667485431235258,0.44341865919634704,0,0,0,0.0,0.0,0.0,0,0,0,0,127.0,54.5,0.0
986.0,986,20,2,126.0,2.0,128.0,0,0.0,0,0.8999999999999999,0.6419907040547919,0.6848837981187346,0.44741865919634705,0,0,0,0.0,0.0,0.0,0,0,0,0,128.0,54.5,0.0
987.0,987,20,2,126.0,2.0,128.0,0,0.0,0,0.8999999999999999,0.6401455113249066,0.7021097617681613,0.45141865919634705,0,0,0,0.0,0.0,0.0,0,0,0,0,128.0,54.5,0.0
988.0,988,20,2,127.0,2.0,129.0,0,0.0,0,0.8999999999999999,0.6383511912627956,0.7190813620787164,0.45541865919634705,0,0,0,0.0,0.0,0.0,0,0,0,0,129.0,54.5,0.0
989.0,989,20,2,127.0,2.0,129.0,0,0.0,0,0.8999999999999999,0.6366231573102792,0.7357215318412982,0.45941865919634706,0,0,0,0.0,0.0,0.0,0,0,0,0,129.0,54.5,0.0
990.0,990,21,2,128.0,2.0,130.0,0,0.0,0,0.8999999999999999,0.6349755808069275,0.7519594143580568,0.46341865919634706,0,0,0,0.0,0.0,0.0,0,0,0,0,130.0,54.5,0.0
991.0,991,21,2,131.0,2.0,133.0,0,0.0,0,0.8999999999999999,0.6334211755749956,0.7677314405177162,0.46741865919634706,0,0,0,0.0,0.0,0.0,0,0,0,1,133.0,54.5,0.0
992.0,992,21,2,134.0,2.0,136.0,0,0.0,0,0.8999999999999999,0.6319710363206731,0.7829821367893287,0.47141865919634707,0,0,0,0.0,0.0,0.0,0,0,0,0,136.0,54.5,0.0
993.0,993,21,2,135.0,2.0,137.0,0,0.0,0,0.8999999999999999,0.6306345333110384,0.7976646518375027,0.47541865919634707,0,0,0,0.0,0.0,0.0,0,0,0,0,137.0,54.5,0.0
994.0,994,21,2,137.0,0.0,137.0,2,0.12068814900091787,0,3.4336985687731305,0.6294192626703381,0.8117410050410034,0.4794186591963471,0,1,0,0.0,2.2921232109664134,0.0,0,0,0,0,137.0,68.5,0.3333333333333333
995.0,995,21,2,138.0,0.0,138.0,2,0.12041609555713893,0,3.3553065757329965,0.6283310488952224,0.8251820739165823,0.4834186591963471,0,1,0,0.0,2.194133219666246,0.0,0,0,0,0,138.0,69.0,0.3333333333333333
996.0,996,22,3,137.0,0.0,137.0,2,0.12017683183050243,0,2.9096897132792305,0.6273739939886763,0.8379673484493124,0.4874186591963471,0,1,0,0.0,1.6371121415990386,0.0,0,0,0,0,137.0,68.5,0.3333333333333333
997.0,997,22,3,139.0,0.0,139.0,0,0.0,2,3.1534129276039273,0.6265505660525806,0.8500844881297909,0.4914186591963471,0,1,0,0.0,1.9417661595049094,0.0,0,0,0,0,139.0,68.5,0.3333333333333333
998.0,998,22,3,149.0,0.0,149.0,2,0.1197987631534177,0,3.0410284168962756,0.6258617192803374,0.8615287219910073,0.4954186591963471,0,1,0,0.0,1.801285521120345,0.0,0,0,0,0,149.0,74.5,0.3333333333333333
999.0,999,22,3,153.0,0.0,153.0,2,0.11966009258619052,0,2.9767912288085787,0.6253070370114288,0.8723021333355505,0.4994186591963471,0,1,0,0.0,1.7209890360107236,0.0,0,0,0,0,153.0,76.5,0.3333333333333333
1000.0,1000,22,3,153.0,0.0,153.0,0,0.0,0,0.8999999999999999,0.6248848897597894,0.882412869593747,0.5034186591963471,0,0,0,0.0,0.0,0.0,0,1,0,0,153.0,76.5,0.0
1001.0,1001,22,3,159.0,1.0,160.0,0,0.0,0,0.8999999999999999,0.6245926007902337,0.8918743144415255,0.5074186591963471,0,0,0,0.0,0.0,0.0,0,1,0,0,160.0,76.5,0.0
1002.0,1002,23,3,159.0,0.0,159.0,3,0.10277331985781846,0,5.134647773698163,0.6244266127646071,0.9007042545696586,0.5114186591963471,1,0,1,2.2043872815232834,0.0,1.3389224355994205,0,1,0,0,159.0,53.0,0.6666666666666666
1003.0,1003,23,3,159.0,0.0,159.0,3,0.10276232918900632,0,5.142588108810754,0.6243826500893586,0.9089240679459014,0.5154186591963471,1,0,1,2.179102263736167,0.0,1.3741328722772759,0,1,0,0,159.0,53.0,0.6666666666666666
1004.0,1004,23,3,157.0,0.0,157.0,3,0.1027806348570755,0,5.108509017536255,0.6244558727616353,0.9165579545845175,0.5194186591963471,1,0,1,2.327727780128639,0.0,1.1829084917916806,0,1,0,0,157.0,52.333333333333336,0.6666666666666666
1005.0,1005,23,3,155.0,0.0,155.0,3,0.10282692132814783,1,5.322740350158963,0.6246410186459247,0.9236322251630709,0.5234186591963471,1,0,1,2.5020439485428474,0.0,1.2763814891558551,0,1,0,0,155.0,51.666666666666664,0.6666666666666666
1006.0,1006,23,3,152.0,0.0,152.0,5,0.10289979970549037,0,5.678692466747931,0.6249325321552948,0.9301746576162202,0.5274186591963471,1,0,1,2.5159720514664667,0.0,1.7073935319684472,0,1,0,0,152.0,30.4,0.6666666666666666
1007.0,1007,23,3,154.0,0.0,154.0,2,0.10299783622182135,1,5.124240562603159,0.6253246782206188,0.9362139272896006,0.5314186591963471,1,0,1,2.2300549592536316,0.0,1.3002457440003181,0,1,0,0,154.0,77.0,0.6666666666666666
1008.0,1008,0,3,150.0,0.0,150.0,5,0.09805752423055764,0,6.747796119815031,0.6722300969222306,0.35822088754574566,0.3596856860784491,1,1,1,2.0094692687652422,1.6105598605000435,1.064716020503502,0,0,0,0,150.0,30.0,1.0
1009.0,1009,0,3,154.0,0.0,154.0,4,0.09817926497232494,0,6.43036630877493,0.6727170598892998,0.36378607271039926,0.3636856860784491,1,1,1,1.689390314102241,1.394145587196786,1.2044219846696345,0,0,0,0,154.0,38.5,1.0
1010.0,1010,0,3,151.0,0.0,151.0,4,0.09827730148865593,1,7.177164221600807,0.6731092059546238,0.36982534238377957,0.3676856860784491,1,1,1,2.2430319436976887,1.7130634691697784,1.2653598641335415,0,0,0,0,151.0,37.75,1.0
1011.0,1011,0,3,152.0,0.0,152.0,4,0.09835017986599846,1,6.60337734400917,0.6734007194639938,0.37636777483692907,0.3716856860784491,1,1,1,2.0097808026854773,1.594929564790679,0.8995113125353063,0,0,0,0,152.0,38.0,1.0
1012.0,1012,0,3,149.0,0.0,149.0,5,0.09839646633707079,0,7.258138693115054,0.6735858653482831,0.38344204541548227,0.3756856860784491,1,1,1,2.050041447176082,1.9291653702617706,1.3434665489559645,0,0,0,0,149.0,29.8,1.0
1013.0,1013,0,3,150.0,0.0,150.0,5,0.09841477200514,0,6.889138143553263,0.67365908802056,0.39107593205409846,0.3796856860784491,1,1,1,2.060218614745373,1.6871297323861365,1.1140743323100684,0,0,0,0,150.0,30.0,1.0
1014.0,1014,1,3,151.0,0.0,151.0,4,0.09840378133632784,1,6.824290686247502,0.6736151253453113,0.3992957454303414,0.3836856860784491,1,1,1,2.0704674556775076,1.7309411862715258,0.9789547158603441,0,0,0,0,151.0,37.75,1.0
1015.0,1015,1,3,150.0,0.0,150.0,4,0.0983622843299212,1,6.798942069515398,0.6734491373196848,0.4081256855584743,0.3876856860784491,1,1,1,2.072917705205818,1.5932486569035325,1.0825112247848967,0,0,0,0,150.0,37.5,1.0
1016.0,1016,1,3,146.0,0.0,146.0,4,0.09828921208753227,1,7.151791660256404,0.673156848350129,0.41758713040625284,0.3916856860784491,1,1,1,2.1533451598391977,1.6502603468344335,1.386134068646873,0,0,0,0,146.0,36.5,1.0
1017.0,1017,1,3,145.0,0.0,145.0,2,0.1148503419412891,1,5.3112370671364335,0.6727347010984898,0.4276978666644494,0.3956856860784491,1,1,0,2.342829212945214,1.4212171209753275,0.0,0,0,0,0,145.0,72.5,0.6666666666666666
1018.0,1018,1,3,142.0,0.0,142.0,4,0.11471167137406196,0,5.372995068547941,0.6721800188295811,0.43847127800899277,0.3996856860784491,1,1,0,2.0745328952804503,1.7667109404044756,0.0,0,0,0,0,142.0,35.5,0.6666666666666666
1019.0,1019,1,3,142.0,0.0,142.0,2,0.11453945968100113,1,5.221841764284451,0.6714911720573379,0.44991551187020895,0.4036856860784491,1,1,0,2.1606470783288136,1.4916551270267513,0.0,0,0,0,0,142.0,71.0,0.6666666666666666
1020.0,1020,2,3,141.0,0.0,141.0,4,0.1143336026969772,0,5.073744193922962,0.6706677441212422,0.4620326515506876,0.4076856860784491,1,1,0,1.8617315618152268,1.605448680588476,0.0,0,0,0,0,141.0,35.25,0.6666666666666666
1021.0,1021,2,3,139.0,0.0,139.0,3,0.11409433897034071,1,5.274690975710967,0.6697106892146961,0.4748179260834176,0.41168568607844913,1,1,0,2.0945989147022694,1.6237648049364395,0.0,0,0,0,0,139.0,46.333333333333336,0.6666666666666666
1022.0,1022,2,3,136.0,0.0,136.0,3,0.11382228552656176,1,5.226088363811122,0.6686224754395803,0.48825899495899655,0.41568568607844913,1,1,0,1.897574106708285,1.7600363480556178,0.0,0,0,0,0,136.0,45.333333333333336,0.6666666666666666
1023.0,1023,2,3,133.0,0.0,133.0,4,0.11351846786638672,0,5.35640948736676,0.6674072047988803,0.5023353481624971,0.41968568607844914,1,1,0,2.2201753160718685,1.6003365431365808,0.0,0,0,0,0,133.0,33.25,0.6666666666666666
1024.0,1024,2,3,130.0,0.0,130.0,4,0.11318434211397801,0,5.2854312185499,0.6660707017892454,0.5170178632106712,0.42368568607844914,1,1,0,2.1531945561725876,1.5785944670147871,0.0,0,0,0,0,130.0,32.5,0.6666666666666666
1025.0,1025,2,3,133.0,0.0,133.0,4,0.1128218073003974,0,5.699616929688107,0.664620562534923,0.5322685594822837,0.42768568607844915,1,1,0,2.262309984164098,1.9872111779460357,0.0,0,0,0,0,133.0,33.25,0.6666666666666666
1026.0,1026,3,3,131.0,0.0,131.0,4,0.11243320599241444,0,5.297234854565082,0.663066157302991,0.5480405856419431,0.43168568607844915,1,1,0,1.9538015778771813,1.7927419903291713,0.0,0,0,0,0,131.0,32.75,0.6666666666666666
1027.0,1027,3,3,131.0,0.0,131.0,3,0.11202131186657649,1,5.367504855388985,0.6614185807996393,0.5642784681587018,0.43568568607844915,1,1,0,2.2699400098372187,1.5644410593990117,0.0,0,0,0,0,131.0,43.666666666666664,0.6666666666666666
1028.0,1028,3,3,135.0,0.0,135.0,3,0.11158930337844741,1,5.421309152020773,0.659690546847123,0.5809186379212836,0.43968568607844916,1,1,0,2.2961409254892406,1.6054955145367258,0.0,0,0,0,0,135.0,45.0,0.6666666666666666
1029.0,1029,3,3,135.0,0.0,135.0,2,0.11114072336291964,2,5.442302166267929,0.6578962267850119,0.5978902382318387,0.44368568607844916,1,1,0,2.2866593579991275,1.641218349835783,0.0,0,0,0,0,135.0,67.5,0.6666666666666666
1030.0,1030,3,3,134.0,0.0,134.0,4,0.11067942518044832,0,5.6714330724297985,0.6560510340551265,0.6151162018812655,0.44768568607844916,1,1,0,2.2423738731405325,1.9719174673967153,0.0,0,0,0,0,134.0,33.5,0.6666666666666666
1031.0,1031,3,3,131.0,0.0,131.0,3,0.11020950683627448,1,5.366531634932351,0.6541713606784312,0.632514568764742,0.45168568607844917,1,1,0,2.216730260332442,1.6164342833329968,0.0,0,0,0,0,131.0,43.666666666666664,0.6666666666666666
1032.0,1032,4,3,129.0,0.0,129.0,3,0.1097352352745116,0,5.227266845477031,0.6522742744313796,0.6499999999999999,0.45568568607844917,1,1,0,2.176756671385218,1.4823268854610703,0.0,0,0,0,0,129.0,43.0,0.6666666666666666
1033.0,1033,4,3,129.0,0.0,129.0,3,0.10926096371274868,1,5.603498608710192,0.6503771881843281,0.667485431235258,0.4596856860784492,1,1,0,2.221463274692495,1.9079099861952447,0.0,0,0,0,0,129.0,43.0,0.6666666666666666
1034.0,1034,4,3,129.0,0.0,129.0,3,0.10879104536857484,1,5.452867461655072,0.6484975148076327,0.6848837981187346,0.4636856860784492,1,1,0,2.2303892275428336,1.7106950995260064,0.0,0,0,0,0,129.0,43.0,0.6666666666666666
